shot_id_number,power_of_shot,knockout_match,is_goal_x,home/away,type_of_shot,type_of_combined_shot,distance_of_shot_avg,remaining_min_1,opposing_team,match_id_n,area_of_shot_n,shot_basics_n,game_season_n
6130,3.0,0.0,0.0,1,0,shot - 1,39.7,1.0,375.0,8.0,5336.0,3290.0,563.0
5454,2.0,0.0,0.0,1,0,shot - 1,23.0,5.0,306.0,4.0,5336.0,3290.0,563.0
5456,2.0,0.0,0.0,1,0,shot - 4,20.0,1.0,306.0,4.0,5336.0,3290.0,563.0
5460,3.0,0.0,0.0,1,0,shot - 4,20.0,9.0,306.0,4.0,5336.0,3290.0,563.0
5806,2.0,0.0,0.0,0,shot - 39,0,22.0,0.0,306.0,4.0,5336.0,3290.0,563.0
5807,2.0,0.0,1.0,0,0,shot - 4,22.0,0.0,306.0,4.0,5336.0,3290.0,563.0
5107,1.0,0.0,1.0,0,shot - 46,0,20.0,10.0,207.0,2.0,5336.0,3290.0,563.0
5109,1.0,0.0,0.0,0,0,shot - 4,20.0,4.0,207.0,2.0,5336.0,3290.0,563.0
5110,1.0,0.0,1.0,0,shot - 56,0,62.2,4.0,207.0,2.0,5336.0,3290.0,563.0
5113,1.0,0.0,0.0,0,0,shot - 4,20.0,1.0,207.0,2.0,5336.0,3290.0,563.0
6011,1.0,0.0,0.0,1,0,shot - 4,20.0,84.64,207.0,6.0,5336.0,3290.0,563.0
6012,1.0,0.0,0.0,1,0,shot - 4,20.0,9.0,207.0,6.0,5336.0,3290.0,563.0
6014,1.0,0.0,0.0,1,0,shot - 4,20.0,3.0,207.0,6.0,5336.0,3290.0,563.0
6016,1.0,0.0,1.0,1,shot - 39,0,20.0,0.0,207.0,6.0,5336.0,3290.0,563.0
6022,3.0,0.0,1.0,1,shot - 39,0,20.0,11.0,207.0,6.0,5336.0,3290.0,563.0
6026,4.0,0.0,0.0,1,shot - 39,0,20.0,10.0,207.0,6.0,5336.0,3290.0,563.0
5622,1.0,0.0,1.0,1,0,shot - 4,20.0,38.64,573.0,8.0,547.0,3290.0,563.0
6100,2.0,0.0,0.0,1,shot - 39,0,20.0,7.0,573.0,3.0,547.0,3290.0,563.0
27379,4.0,1.0,0.0,0,shot - 4,0,20.0,0.0,585.0,6.0,547.0,3290.0,563.0
27391,2.0,1.0,1.0,1,shot - 39,0,20.0,11.0,585.0,9.0,547.0,3290.0,563.0
27398,3.0,1.0,1.0,1,shot - 4,0,20.0,73.64,585.0,9.0,547.0,3290.0,563.0
5200,2.0,0.0,1.0,1,0,shot - 4,20.0,10.0,213.0,5.0,547.0,3290.0,563.0
5212,4.0,0.0,1.0,1,shot - 18,0,20.0,1.0,213.0,5.0,547.0,3290.0,563.0
6167,3.0,0.0,1.0,1,shot - 12,0,20.0,6.0,493.0,8.0,547.0,3290.0,563.0
5975,2.0,0.0,1.0,1,shot - 46,0,53.2,2.0,516.0,11.0,547.0,3290.0,563.0
27603,3.0,1.0,0.0,1,0,shot - 4,28.864,7.0,516.0,8.0,547.0,3290.0,563.0
5471,3.0,0.0,0.0,0,shot - 24,0,20.0,10.0,297.0,10.0,547.0,3290.0,563.0
5479,4.0,0.0,0.0,0,0,shot - 3,22.0,6.0,297.0,10.0,547.0,3290.0,563.0
5484,4.0,0.0,0.0,0,shot - 39,0,21.0,2.0,297.0,10.0,547.0,3290.0,563.0
5350,2.0,0.0,1.0,1,shot - 12,0,54.4,5.0,443.0,3.0,547.0,3290.0,563.0
27662,2.0,1.0,1.0,1,shot - 12,0,20.0,3.0,246.0,5.0,547.0,3290.0,563.0
5699,4.0,0.0,0.0,0,0,shot - 4,20.0,7.0,654.0,13.0,547.0,3290.0,563.0
5775,2.0,0.0,0.0,0,0,shot - 4,20.0,11.0,175.0,4.0,547.0,3290.0,563.0
5335,2.0,0.0,0.0,1,shot - 49,0,20.0,4.0,256.0,6.0,547.0,3290.0,563.0
5756,1.0,0.0,1.0,0,0,shot - 4,31.7,11.0,204.0,7.0,547.0,3290.0,563.0
5228,4.0,0.0,1.0,1,0,shot - 4,23.0,10.0,375.0,6.0,547.0,3290.0,563.0
5446,1.0,0.0,1.0,1,shot - 49,0,35.2,10.0,306.0,4.0,547.0,3290.0,563.0
5816,4.0,0.0,1.0,0,shot - 49,0,21.0,108.64,306.0,4.0,547.0,3290.0,563.0
6111,3.0,0.0,0.0,1,shot - 38,0,42.0,89.64,573.0,3.0,1390.0,101.0,563.0
5508,3.0,0.0,1.0,0,0,shot - 3,44.0,2.0,467.0,10.0,1390.0,101.0,563.0
5899,3.0,0.0,0.0,0,0,shot - 3,44.0,5.0,467.0,9.0,1390.0,101.0,563.0
27310,3.0,1.0,0.0,1,shot - 29,0,42.0,62.64,585.0,3.0,1390.0,101.0,563.0
27334,3.0,1.0,0.0,1,0,shot - 3,42.0,8.0,585.0,7.0,1390.0,101.0,563.0
5268,1.0,0.0,1.0,0,shot - 17,0,43.0,4.0,672.0,6.0,1390.0,101.0,563.0
27461,4.0,1.0,0.0,1,0,shot - 3,43.0,32.64,672.0,7.0,1390.0,101.0,563.0
5751,4.0,0.0,0.0,1,0,shot - 3,43.0,4.0,617.0,9.0,1390.0,101.0,563.0
5754,4.0,0.0,1.0,1,0,shot - 3,60.7,0.0,617.0,9.0,1390.0,101.0,563.0
5964,4.0,0.0,1.0,1,0,shot - 3,43.0,4.0,617.0,9.0,1390.0,101.0,563.0
5841,1.0,0.0,0.0,0,0,shot - 3,42.0,3.0,213.0,9.0,1390.0,101.0,563.0
5646,2.0,0.0,0.0,0,shot - 56,0,43.0,56.64,493.0,10.0,1390.0,101.0,563.0
27618,1.0,1.0,1.0,0,shot - 23,0,42.0,7.0,516.0,7.0,1390.0,101.0,563.0
27633,4.0,1.0,0.0,0,shot - 43,0,42.0,2.0,516.0,7.0,1390.0,101.0,563.0
27638,1.0,1.0,1.0,1,0,shot - 3,42.0,63.64,516.0,5.0,1390.0,101.0,563.0
27649,4.0,1.0,0.0,1,shot - 7,0,74.7,4.0,516.0,5.0,1390.0,101.0,563.0
5675,4.0,0.0,0.0,1,shot - 44,0,42.0,106.64,259.0,5.0,1390.0,101.0,563.0
5687,2.0,0.0,0.0,0,0,shot - 3,43.0,70.64,654.0,13.0,1390.0,101.0,563.0
5116,3.0,0.0,0.0,0,0,shot - 3,43.0,8.0,207.0,2.0,1390.0,101.0,563.0
6018,2.0,0.0,1.0,1,0,shot - 3,43.0,4.0,207.0,6.0,1390.0,101.0,563.0
5907,1.0,0.0,0.0,1,shot - 9,0,43.0,11.0,467.0,8.0,547.0,101.0,563.0
5801,4.0,0.0,0.0,0,shot - 33,0,44.0,2.0,585.0,5.0,547.0,101.0,563.0
5774,1.0,0.0,1.0,0,shot - 42,0,55.7,0.0,175.0,4.0,547.0,101.0,563.0
27312,3.0,1.0,0.0,1,shot - 24,0,82.0,0.0,585.0,3.0,1.0,1.0,563.0
5251,2.0,0.0,0.0,1,shot - 30,0,70.0,0.0,672.0,4.0,1.0,1.0,563.0
27508,3.0,1.0,0.0,0,0,shot - 3,91.0,0.0,672.0,11.0,1.0,1.0,563.0
5294,2.0,0.0,0.0,0,shot - 48,0,88.0,0.0,443.0,7.0,1.0,1.0,563.0
27657,1.0,1.0,0.0,1,shot - 44,0,83.2,81.64,246.0,5.0,1.0,1.0,563.0
6017,3.0,0.0,0.0,1,0,shot - 3,70.0,0.0,207.0,6.0,1.0,1.0,563.0
6975,3.0,0.0,0.0,0,shot - 36,0,40.0,10.0,573.0,6.0,1117.0,3851.0,466.0
7521,3.0,1.0,1.0,0,shot - 52,0,34.0,10.0,573.0,9.0,1117.0,3851.0,466.0
7525,3.0,0.0,0.0,0,shot - 7,0,62.2,61.64,573.0,9.0,1117.0,3851.0,466.0
7532,4.0,0.0,0.0,0,shot - 11,0,39.0,2.0,573.0,9.0,1117.0,3851.0,466.0
6939,2.0,0.0,1.0,1,0,shot - 3,39.0,8.0,507.0,9.0,1117.0,3851.0,466.0
7280,1.0,0.0,1.0,0,shot - 15,0,37.0,3.0,507.0,14.0,1117.0,3851.0,466.0
6368,2.0,0.0,1.0,1,shot - 12,0,40.0,7.0,467.0,6.0,1117.0,3851.0,466.0
6570,1.0,0.0,0.0,0,shot - 30,0,40.0,74.64,467.0,13.0,1117.0,3851.0,466.0
6571,1.0,1.0,0.0,0,0,shot - 3,35.0,4.0,467.0,13.0,1117.0,3851.0,466.0
6572,1.0,0.0,0.0,0,0,shot - 3,34.0,3.0,467.0,13.0,1117.0,3851.0,466.0
7120,2.0,0.0,1.0,1,shot - 12,0,35.0,4.0,467.0,10.0,1117.0,3851.0,466.0
6349,1.0,0.0,1.0,0,0,shot - 3,35.0,2.0,585.0,6.0,1117.0,3851.0,466.0
6858,1.0,0.0,0.0,1,0,shot - 3,35.0,11.0,585.0,8.0,1117.0,3851.0,466.0
6866,2.0,0.0,1.0,1,0,shot - 3,35.0,5.0,585.0,8.0,1117.0,3851.0,466.0
6869,3.0,0.0,0.0,1,shot - 49,0,34.0,11.0,585.0,8.0,1117.0,3851.0,466.0
6874,4.0,0.0,0.0,1,0,shot - 3,38.0,5.0,585.0,8.0,1117.0,3851.0,466.0
6812,1.0,0.0,0.0,0,0,shot - 3,28.0,36.64,672.0,5.0,1117.0,3851.0,466.0
6210,1.0,0.0,0.0,1,0,shot - 3,30.0,10.0,584.0,5.0,1117.0,3851.0,466.0
6214,3.0,0.0,1.0,1,0,shot - 3,47.2,116.64,584.0,5.0,1117.0,3851.0,466.0
7306,2.0,0.0,0.0,0,shot - 38,0,48.2,10.0,584.0,4.0,1117.0,3851.0,466.0
6471,3.0,0.0,0.0,1,0,shot - 3,40.0,5.0,617.0,8.0,1117.0,3851.0,466.0
6473,3.0,0.0,1.0,1,0,shot - 3,29.0,4.0,617.0,8.0,1117.0,3851.0,466.0
7446,1.0,0.0,1.0,0,0,shot - 3,39.0,0.0,617.0,6.0,1117.0,3851.0,466.0
6429,3.0,0.0,0.0,1,0,shot - 3,36.0,11.0,213.0,9.0,1117.0,3851.0,466.0
6512,1.0,0.0,1.0,0,shot - 43,0,43.0,11.0,213.0,8.0,1117.0,3851.0,466.0
6540,4.0,0.0,0.0,1,shot - 0,0,35.0,22.64,493.0,1.0,1117.0,3851.0,466.0
7360,3.0,0.0,0.0,1,shot - 8,0,53.2,11.0,516.0,4.0,1117.0,3851.0,466.0
7102,3.0,0.0,0.0,1,0,shot - 3,40.0,4.0,237.0,8.0,1117.0,3851.0,466.0
6623,1.0,0.0,1.0,0,shot - 5,0,38.0,11.0,297.0,11.0,1117.0,3851.0,466.0
6633,2.0,0.0,1.0,0,0,shot - 3,37.0,5.0,297.0,11.0,1117.0,3851.0,466.0
7257,1.0,1.0,1.0,1,0,shot - 3,61.7,7.0,297.0,10.0,1117.0,3851.0,466.0
7259,1.0,0.0,0.0,1,shot - 52,0,21.7,2.0,297.0,10.0,1117.0,3851.0,466.0
6829,1.0,0.0,0.0,0,0,shot - 3,39.0,3.0,443.0,10.0,1117.0,3851.0,466.0
6837,2.0,0.0,1.0,0,0,shot - 3,30.0,4.0,443.0,10.0,1117.0,3851.0,466.0
6838,2.0,0.0,0.0,0,0,shot - 3,41.0,4.0,443.0,10.0,1117.0,3851.0,466.0
6839,2.0,0.0,1.0,0,0,shot - 3,45.864,2.0,443.0,10.0,1117.0,3851.0,466.0
6843,2.0,0.0,0.0,0,shot - 45,0,42.864,1.0,443.0,10.0,1117.0,3851.0,466.0
7064,1.0,0.0,0.0,1,shot - 36,0,35.0,3.0,443.0,11.0,1117.0,3851.0,466.0
7083,4.0,0.0,1.0,1,shot - 5,0,63.7,8.0,443.0,11.0,1117.0,3851.0,466.0
7087,4.0,0.0,1.0,1,0,shot - 3,33.0,1.0,443.0,11.0,1117.0,3851.0,466.0
7143,3.0,0.0,0.0,0,shot - 7,0,37.0,10.0,443.0,13.0,1117.0,3851.0,466.0
6987,2.0,0.0,0.0,1,shot - 26,0,29.2,5.0,246.0,5.0,1117.0,3851.0,466.0
6438,1.0,0.0,0.0,1,shot - 40,0,46.2,9.0,197.0,7.0,1117.0,3851.0,466.0
6453,3.0,0.0,0.0,1,shot - 36,0,38.0,6.0,197.0,7.0,1117.0,3851.0,466.0
7001,1.0,0.0,0.0,0,shot - 36,0,40.0,0.0,240.0,10.0,1117.0,3851.0,466.0
7220,1.0,0.0,1.0,0,0,shot - 3,61.2,1.0,216.0,5.0,1117.0,3851.0,466.0
7228,3.0,0.0,0.0,0,0,shot - 3,37.2,11.0,216.0,5.0,1117.0,3851.0,466.0
6912,1.0,0.0,0.0,0,0,shot - 3,45.364,48.2,214.0,6.0,1117.0,3851.0,466.0
6921,2.0,0.0,1.0,0,shot - 52,0,41.0,1.0,214.0,6.0,1117.0,3851.0,466.0
7021,1.0,0.0,1.0,0,shot - 52,0,35.0,80.2,256.0,6.0,1117.0,3851.0,466.0
7350,3.0,0.0,0.0,1,0,shot - 3,33.0,2.0,256.0,10.0,1117.0,3851.0,466.0
6674,3.0,0.0,0.0,1,shot - 26,0,35.0,0.0,204.0,8.0,1117.0,3851.0,466.0
6677,5.0,0.0,0.0,1,0,shot - 3,29.364,4.0,204.0,8.0,1117.0,3851.0,466.0
7179,1.0,0.0,0.0,0,0,shot - 3,30.0,11.0,204.0,4.0,1117.0,3851.0,466.0
6333,3.0,0.0,1.0,0,shot - 52,0,28.364,3.0,246.0,11.0,1117.0,3851.0,466.0
6602,1.0,0.0,1.0,1,0,shot - 3,34.0,8.0,246.0,5.0,1117.0,3851.0,466.0
6272,2.0,0.0,0.0,1,shot - 4,0,34.0,10.0,192.0,5.0,1117.0,3851.0,466.0
6312,3.0,0.0,0.0,0,shot - 38,0,48.7,6.0,375.0,3.0,1117.0,3851.0,466.0
6692,3.0,0.0,0.0,1,shot - 27,0,59.2,3.0,375.0,2.0,1117.0,3851.0,466.0
6696,4.0,0.0,0.0,1,0,shot - 3,35.0,4.0,375.0,2.0,1117.0,3851.0,466.0
7047,2.0,0.0,0.0,0,0,shot - 3,35.7,8.0,306.0,8.0,1117.0,3851.0,466.0
7059,4.0,0.0,0.0,0,shot - 53,0,35.0,1.0,306.0,8.0,1117.0,3851.0,466.0
6246,1.0,0.0,0.0,1,shot - 25,0,33.0,4.0,7.0,7.0,1117.0,3851.0,466.0
6251,2.0,0.0,1.0,1,shot - 52,0,36.0,109.64,7.0,7.0,1117.0,3851.0,466.0
6255,2.0,0.0,0.0,1,0,shot - 3,32.0,0.0,7.0,7.0,1117.0,3851.0,466.0
6264,4.0,0.0,0.0,1,0,shot - 3,40.0,4.0,7.0,7.0,1117.0,3851.0,466.0
6283,2.0,0.0,0.0,0,0,shot - 3,29.0,10.0,83.0,6.0,1117.0,3851.0,466.0
6284,2.0,0.0,0.0,0,0,shot - 3,37.2,2.0,83.0,6.0,1117.0,3851.0,466.0
6296,4.0,0.0,1.0,0,0,shot - 3,35.0,4.0,83.0,6.0,1117.0,3851.0,466.0
6490,3.0,0.0,0.0,1,0,shot - 3,37.0,94.2,83.0,5.0,1117.0,3851.0,466.0
6703,1.0,0.0,0.0,1,shot - 36,0,30.2,10.0,83.0,9.0,1117.0,3851.0,466.0
6705,1.0,0.0,0.0,1,0,shot - 3,36.0,34.64,83.0,9.0,1117.0,3851.0,466.0
6707,1.0,0.0,0.0,1,0,shot - 3,35.0,0.0,83.0,9.0,1117.0,3851.0,466.0
6708,2.0,0.0,0.0,1,shot - 22,0,37.0,11.0,83.0,9.0,1117.0,3851.0,466.0
6725,4.0,0.0,1.0,1,0,shot - 3,52.2,2.0,83.0,9.0,1117.0,3851.0,466.0
6726,4.0,0.0,1.0,1,shot - 38,0,38.0,0.0,83.0,9.0,1117.0,3851.0,466.0
6385,2.0,0.0,0.0,0,shot - 48,0,38.0,10.0,19.0,8.0,1117.0,3851.0,466.0
6387,2.0,0.0,0.0,0,shot - 3,0,25.864,6.0,19.0,8.0,1117.0,3851.0,466.0
6388,2.0,0.0,0.0,0,shot - 16,0,42.0,23.64,19.0,8.0,1117.0,3851.0,466.0
6392,2.0,0.0,0.0,0,0,shot - 3,59.36400000000001,2.0,19.0,8.0,1117.0,3851.0,466.0
6395,3.0,0.0,1.0,0,shot - 19,0,41.0,10.0,19.0,8.0,1117.0,3851.0,466.0
6399,3.0,0.0,0.0,0,shot - 43,0,38.0,5.0,19.0,8.0,1117.0,3851.0,466.0
6563,4.0,0.0,0.0,1,shot - 44,0,38.0,4.0,19.0,6.0,1117.0,3851.0,466.0
7161,2.0,0.0,0.0,0,0,shot - 3,39.0,3.0,157.0,9.0,1117.0,3851.0,466.0
7174,4.0,0.0,1.0,0,0,shot - 3,39.0,27.64,157.0,9.0,1117.0,3851.0,466.0
6935,1.0,0.0,0.0,1,shot - 6,0,58.86400000000001,6.0,507.0,9.0,1102.0,3851.0,466.0
6578,2.0,0.0,1.0,0,shot - 52,0,40.0,5.0,467.0,13.0,1102.0,3851.0,466.0
6582,3.0,0.0,1.0,0,shot - 52,0,40.0,29.64,467.0,13.0,1102.0,3851.0,466.0
6592,4.0,0.0,1.0,0,shot - 4,0,38.0,7.0,467.0,13.0,1102.0,3851.0,466.0
6598,4.0,0.0,0.0,0,shot - 32,0,38.0,1.0,467.0,13.0,1102.0,3851.0,466.0
6599,4.0,0.0,0.0,0,shot - 50,0,37.0,0.0,467.0,13.0,1102.0,3851.0,466.0
7112,1.0,0.0,0.0,1,0,shot - 3,37.0,11.0,467.0,10.0,1102.0,3851.0,466.0
6350,2.0,0.0,0.0,0,0,shot - 3,36.0,3.0,585.0,6.0,1102.0,3851.0,466.0
6363,3.0,0.0,0.0,0,0,shot - 3,40.0,1.0,585.0,6.0,1102.0,3851.0,466.0
6366,4.0,0.0,0.0,0,shot - 38,0,41.0,0.0,585.0,6.0,1102.0,3851.0,466.0
6862,1.0,0.0,0.0,1,0,shot - 3,41.0,3.0,585.0,8.0,1102.0,3851.0,466.0
6867,2.0,0.0,1.0,1,shot - 52,0,38.0,4.0,585.0,8.0,1102.0,3851.0,466.0
7399,1.0,0.0,1.0,1,0,shot - 3,55.7,6.0,585.0,4.0,1102.0,3851.0,466.0
6827,3.0,0.0,0.0,0,shot - 8,0,41.0,5.0,672.0,5.0,1102.0,3851.0,466.0
7381,4.0,0.0,0.0,0,0,shot - 3,37.0,7.0,672.0,6.0,1102.0,3851.0,466.0
6216,3.0,0.0,0.0,1,shot - 8,0,36.0,5.0,584.0,5.0,1102.0,3851.0,466.0
6220,4.0,0.0,0.0,1,0,shot - 3,42.0,3.0,584.0,5.0,1102.0,3851.0,466.0
6222,4.0,0.0,0.0,1,0,shot - 3,39.0,1.0,584.0,5.0,1102.0,3851.0,466.0
6788,1.0,0.0,1.0,1,0,shot - 3,39.0,114.64,584.0,13.0,1102.0,3851.0,466.0
6789,1.0,0.0,0.0,1,shot - 7,0,38.0,4.0,584.0,13.0,1102.0,3851.0,466.0
6811,4.0,0.0,1.0,1,0,shot - 3,41.0,1.0,584.0,13.0,1102.0,3851.0,466.0
6417,1.0,0.0,0.0,1,0,shot - 3,40.0,60.2,213.0,9.0,1102.0,3851.0,466.0
6418,1.0,0.0,0.0,1,shot - 28,0,38.0,1.0,213.0,9.0,1102.0,3851.0,466.0
6425,2.0,0.0,0.0,1,shot - 56,0,40.0,106.64,213.0,9.0,1102.0,3851.0,466.0
6879,1.0,0.0,1.0,0,shot - 36,0,38.0,5.0,516.0,7.0,1102.0,3851.0,466.0
6888,3.0,0.0,0.0,0,0,shot - 3,38.0,9.0,516.0,7.0,1102.0,3851.0,466.0
6889,3.0,0.0,0.0,0,shot - 12,0,38.0,7.0,516.0,7.0,1102.0,3851.0,466.0
7105,3.0,0.0,1.0,1,0,shot - 3,75.4,0.0,237.0,8.0,1102.0,3851.0,466.0
7110,4.0,0.0,0.0,1,0,shot - 3,38.0,2.0,237.0,8.0,1102.0,3851.0,466.0
7242,2.0,0.0,0.0,0,0,shot - 3,39.0,8.0,237.0,4.0,1102.0,3851.0,466.0
6626,1.0,0.0,1.0,0,0,shot - 3,38.0,79.2,297.0,11.0,1102.0,3851.0,466.0
6845,3.0,0.0,1.0,0,0,shot - 3,40.0,10.0,443.0,10.0,1102.0,3851.0,466.0
6986,2.0,0.0,1.0,1,0,shot - 3,36.0,7.0,246.0,5.0,1102.0,3851.0,466.0
6451,3.0,0.0,1.0,1,0,shot - 3,40.0,71.64,197.0,7.0,1102.0,3851.0,466.0
6780,4.0,0.0,1.0,1,0,shot - 3,41.0,4.0,240.0,14.0,1102.0,3851.0,466.0
7010,3.0,0.0,0.0,0,shot - 5,0,38.0,8.0,240.0,10.0,1102.0,3851.0,466.0
6735,2.0,0.0,0.0,1,shot - 36,0,68.2,92.64,216.0,9.0,1102.0,3851.0,466.0
6747,3.0,0.0,0.0,1,shot - 36,0,39.0,0.0,216.0,9.0,1102.0,3851.0,466.0
7221,2.0,0.0,0.0,0,shot - 15,0,37.0,11.0,216.0,5.0,1102.0,3851.0,466.0
7229,3.0,0.0,0.0,0,shot - 45,0,38.0,9.0,216.0,5.0,1102.0,3851.0,466.0
7234,4.0,0.0,0.0,0,0,shot - 3,44.2,9.0,216.0,5.0,1102.0,3851.0,466.0
7235,4.0,0.0,0.0,0,0,shot - 3,40.0,7.0,216.0,5.0,1102.0,3851.0,466.0
6911,1.0,0.0,1.0,1,shot - 52,0,37.0,10.0,214.0,1.0,1102.0,3851.0,466.0
7030,3.0,0.0,0.0,0,shot - 36,0,41.0,10.0,256.0,6.0,1102.0,3851.0,466.0
7353,4.0,0.0,1.0,1,0,shot - 3,45.7,0.0,256.0,10.0,1102.0,3851.0,466.0
6321,1.0,0.0,0.0,0,0,shot - 3,40.0,1.0,246.0,11.0,1102.0,3851.0,466.0
6325,2.0,0.0,1.0,0,0,shot - 3,42.0,8.0,246.0,11.0,1102.0,3851.0,466.0
6619,4.0,0.0,0.0,1,shot - 25,0,41.0,4.0,246.0,5.0,1102.0,3851.0,466.0
6267,1.0,1.0,0.0,1,shot - 7,0,42.0,4.0,192.0,5.0,1102.0,3851.0,466.0
6268,1.0,0.0,1.0,1,0,shot - 3,60.7,2.0,192.0,5.0,1102.0,3851.0,466.0
6225,1.0,0.0,0.0,0,0,shot - 3,41.0,27.2,7.0,7.0,1102.0,3851.0,466.0
6226,1.0,0.0,0.0,0,0,shot - 3,41.0,1.0,7.0,7.0,1102.0,3851.0,466.0
6252,2.0,0.0,0.0,1,0,shot - 3,33.7,6.0,7.0,7.0,1102.0,3851.0,466.0
6479,1.0,0.0,1.0,1,shot - 15,0,66.36399999999999,11.0,83.0,5.0,1102.0,3851.0,466.0
6480,1.0,0.0,0.0,1,0,shot - 3,36.7,10.0,83.0,5.0,1102.0,3851.0,466.0
6487,3.0,0.0,1.0,1,0,shot - 3,39.0,62.64,83.0,5.0,1102.0,3851.0,466.0
6496,4.0,0.0,0.0,1,shot - 20,0,36.0,5.0,83.0,5.0,1102.0,3851.0,466.0
6498,4.0,0.0,0.0,1,shot - 15,0,40.7,1.0,83.0,5.0,1102.0,3851.0,466.0
6384,1.0,0.0,0.0,0,0,shot - 3,56.2,9.0,19.0,8.0,1102.0,3851.0,466.0
6389,2.0,0.0,0.0,0,0,shot - 3,38.0,17.0,19.0,8.0,1102.0,3851.0,466.0
6545,1.0,0.0,0.0,1,shot - 4,0,27.7,9.0,19.0,6.0,1102.0,3851.0,466.0
6971,2.0,0.0,1.0,0,0,shot - 3,62.2,6.0,573.0,6.0,1384.0,3851.0,466.0
6982,4.0,0.0,0.0,0,0,shot - 3,41.0,1.0,573.0,6.0,1384.0,3851.0,466.0
7277,1.0,0.0,0.0,0,shot - 23,0,51.2,10.0,507.0,14.0,1384.0,3851.0,466.0
7298,4.0,0.0,1.0,0,shot - 13,0,41.0,7.0,507.0,14.0,1384.0,3851.0,466.0
6381,4.0,0.0,0.0,1,0,shot - 3,40.0,2.0,467.0,6.0,1384.0,3851.0,466.0
6579,2.0,0.0,1.0,0,shot - 39,0,38.0,101.64,467.0,13.0,1384.0,3851.0,466.0
6585,3.0,0.0,1.0,0,shot - 36,0,38.0,8.0,467.0,13.0,1384.0,3851.0,466.0
6590,3.0,0.0,0.0,0,shot - 55,0,43.0,117.64,467.0,13.0,1384.0,3851.0,466.0
6347,1.0,0.0,0.0,0,0,shot - 3,40.74,10.0,585.0,6.0,1384.0,3851.0,466.0
6348,1.0,0.0,0.0,0,shot - 6,0,42.0,2.0,585.0,6.0,1384.0,3851.0,466.0
6860,1.0,0.0,0.0,1,0,shot - 3,37.0,8.0,585.0,8.0,1384.0,3851.0,466.0
6814,1.0,0.0,0.0,0,shot - 2,0,41.0,92.64,672.0,5.0,1384.0,3851.0,466.0
7388,4.0,0.0,0.0,0,0,shot - 3,37.0,0.0,672.0,6.0,1384.0,3851.0,466.0
6785,1.0,0.0,1.0,1,shot - 52,0,36.0,8.0,584.0,13.0,1384.0,3851.0,466.0
6787,1.0,0.0,0.0,1,0,shot - 3,36.0,6.0,584.0,13.0,1384.0,3851.0,466.0
6878,1.0,0.0,1.0,0,shot - 9,0,37.2,116.64,516.0,7.0,1384.0,3851.0,466.0
7089,1.0,0.0,0.0,1,0,shot - 3,38.0,7.0,237.0,8.0,1384.0,3851.0,466.0
7104,3.0,0.0,1.0,1,shot - 23,0,39.0,1.0,237.0,8.0,1384.0,3851.0,466.0
6844,2.0,0.0,0.0,0,0,shot - 3,50.2,0.0,443.0,10.0,1384.0,3851.0,466.0
7141,2.0,0.0,1.0,0,0,shot - 3,50.364,3.0,443.0,13.0,1384.0,3851.0,466.0
6993,3.0,0.0,0.0,1,0,shot - 3,41.0,0.0,246.0,5.0,1384.0,3851.0,466.0
6738,2.0,0.0,0.0,1,shot - 52,0,40.0,1.0,216.0,9.0,1384.0,3851.0,466.0
6750,4.0,0.0,1.0,1,shot - 52,0,37.0,5.0,216.0,9.0,1384.0,3851.0,466.0
6751,4.0,0.0,0.0,1,0,shot - 3,40.0,4.0,216.0,9.0,1384.0,3851.0,466.0
7223,2.0,0.0,1.0,0,0,shot - 3,40.0,8.0,216.0,5.0,1384.0,3851.0,466.0
6920,2.0,0.0,1.0,0,shot - 29,0,42.0,20.64,214.0,6.0,1384.0,3851.0,466.0
6668,2.0,0.0,1.0,1,0,shot - 3,37.0,5.0,204.0,8.0,1384.0,3851.0,466.0
6317,1.0,0.0,0.0,0,0,shot - 3,41.0,58.64,246.0,11.0,1384.0,3851.0,466.0
6328,2.0,0.0,1.0,0,0,shot - 3,46.7,0.0,246.0,11.0,1384.0,3851.0,466.0
6304,2.0,0.0,1.0,0,shot - 41,0,38.0,3.0,375.0,3.0,1384.0,3851.0,466.0
6688,2.0,0.0,0.0,1,shot - 30,0,36.0,10.0,375.0,2.0,1384.0,3851.0,466.0
7037,1.0,0.0,1.0,0,0,shot - 3,40.0,11.0,306.0,8.0,1384.0,3851.0,466.0
6228,1.0,0.0,0.0,0,0,shot - 3,43.0,0.0,7.0,7.0,1384.0,3851.0,466.0
6233,3.0,0.0,1.0,0,0,shot - 3,49.2,6.0,7.0,7.0,1384.0,3851.0,466.0
6250,2.0,0.0,0.0,1,shot - 42,0,38.0,10.0,7.0,7.0,1384.0,3851.0,466.0
6400,3.0,0.0,0.0,0,shot - 3,0,38.0,4.0,19.0,8.0,1384.0,3851.0,466.0
6415,4.0,0.0,0.0,0,shot - 36,0,40.0,0.0,19.0,8.0,1384.0,3851.0,466.0
6557,3.0,0.0,0.0,1,0,shot - 3,38.0,3.0,19.0,6.0,1384.0,3851.0,466.0
6564,4.0,0.0,0.0,1,shot - 36,0,45.864,2.0,19.0,6.0,1384.0,3851.0,466.0
7461,2.0,0.0,1.0,1,0,shot - 3,36.0,2.0,19.0,5.0,1384.0,3851.0,466.0
