,shot_id_number,power_of_shot,knockout_match,game_season,is_goal,area_of_shot,shot_basics,date_of_game,home/away,lat/lng,type_of_shot,type_of_combined_shot,match_id,distance_of_shot_avg,remaining_min_1
7130,7131,4.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-08,LAC,1,shot - 36,0,20400895,25.0,2.0
7131,7132,4.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-03-08,LAC,1,0,shot - 3,20400895,45.0,97.64
7132,7133,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,11.0
7133,7134,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,8.0
7134,7135,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,8.0
7136,7137,1.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-10,DAL,0,0,shot - 3,20400903,31.0,71.64
7137,7138,1.0,0.0,2004-05,1.0,Right Side(R),Mid Range,2005-03-10,DAL,0,shot - 34,0,20400903,63.7,1.0
7138,7139,1.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-10,DAL,0,0,shot - 3,20400903,27.0,0.0
7139,7140,2.0,0.0,2004-05,1.0,Right Side(R),Mid Range,2005-03-10,DAL,0,0,shot - 3,20400903,25.7,42.64
7140,7141,2.0,0.0,2004-05,1.0,Right Side Center(RC),Mid Range,2005-03-10,DAL,0,0,shot - 3,20400903,50.364,3.0
7141,7142,2.0,0.0,2004-05,1.0,Right Side(R),Goal Line,2005-03-10,DAL,0,0,shot - 3,20400903,29.0,1.0
7142,7143,3.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-10,DAL,0,shot - 7,0,20400903,37.0,10.0
7143,7144,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,8.0
7144,7145,3.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-10,DAL,0,shot - 39,0,20400903,20.0,8.0
7145,7146,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,6.0
7146,7147,3.0,0.0,2004-05,1.0,Center(C),U,2005-03-10,DAL,0,shot - 46,0,20400903,20.0,33.2
7147,7148,4.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-10,DAL,0,shot - 15,0,20400903,33.0,8.0
7151,7152,4.0,0.0,2004-05,1.0,U,Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,2.0
7152,7153,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 4,20400903,20.0,1.0
7153,7154,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-10,DAL,0,0,shot - 1,20400903,20.0,0.0
7154,7155,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-12,CHA,0,shot - 39,0,20400915,20.0,11.0
7156,7157,1.0,0.0,2004-05,0.0,Right Side Center(RC),Mid Range,2005-03-12,CHA,0,0,shot - 3,20400915,39.0,4.0
7157,7158,1.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-12,CHA,0,shot - 12,0,20400915,28.0,2.0
7158,7159,2.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-12,CHA,0,shot - 4,0,20400915,22.2,11.0
7159,7160,2.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-12,CHA,0,0,shot - 4,20400915,12.4,9.0
7160,7161,2.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-12,CHA,0,0,shot - 3,20400915,39.0,3.0
7161,7162,3.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-12,CHA,0,shot - 30,0,20400915,32.0,9.0
7162,7163,3.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-12,CHA,0,0,shot - 4,20400915,20.0,7.0
7163,7164,3.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-12,CHA,0,0,shot - 3,20400915,25.0,4.0
7164,7165,3.0,0.0,2004-05,0.0,Right Side Center(RC),Mid Range,2005-03-12,CHA,0,shot - 39,0,20400915,40.0,118.64
7165,7166,3.0,0.0,2004-05,1.0,Center(C),Penalty Spot,2005-03-12,CHA,0,shot - 5,0,20400915,44.0,0.0
7167,7168,4.0,0.0,2004-05,0.0,Center(C),Mid Range,2005-03-12,CHA,0,0,shot - 3,20400915,39.0,8.0
7168,7169,4.0,0.0,2004-05,1.0,U,Right Corner,2005-03-12,CHA,0,0,shot - 3,20400915,35.86400000000001,7.0
7169,7170,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-12,CHA,0,shot - 39,0,20400915,20.0,5.0
7170,7171,4.0,0.0,2004-05,1.0,Right Side Center(RC),U,2005-03-12,CHA,0,shot - 4,0,20400915,45.0,5.0
7171,7172,4.0,0.0,2004-05,1.0,Right Side(R),Mid Range,2005-03-12,CHA,0,0,shot - 3,20400915,52.2,4.0
7172,7173,4.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-12,CHA,0,0,shot - 3,20400915,45.0,3.0
7173,7174,4.0,0.0,2004-05,1.0,Left Side(L),Mid Range,2005-03-12,CHA,0,0,shot - 3,20400915,39.0,27.64
7174,7175,4.0,0.0,2004-05,0.0,U,Penalty Spot,2005-03-12,CHA,0,0,shot - 3,20400915,45.0,2.0
7175,7176,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-12,CHA,0,shot - 36,0,20400915,45.7,1.0
7178,7179,1.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-14,WAS,0,0,shot - 3,20400930,30.0,11.0
7179,7180,1.0,0.0,2004-05,0.0,Center(C),Mid Range,2005-03-14,WAS,0,shot - 55,0,20400930,41.0,8.0
7180,7181,1.0,0.0,2004-05,1.0,Right Side(R),Mid Range,2005-03-14,WAS,0,0,shot - 3,20400930,39.0,8.0
7181,7182,1.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-14,WAS,0,shot - 4,0,20400930,45.0,5.0
7183,7184,3.0,0.0,2004-05,0.0,U,Goal Line,2005-03-14,WAS,0,0,shot - 3,20400930,46.2,93.64
7184,7185,2.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-14,WAS,0,shot - 36,0,20400930,35.2,79.64
7186,7187,2.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-14,WAS,0,0,shot - 3,20400930,38.0,36.2
7187,7188,2.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-14,WAS,0,0,shot - 3,20400930,51.2,3.0
7188,7189,3.0,0.0,2004-05,0.0,Right Side(R),Right Corner,2005-03-14,WAS,0,0,shot - 3,20400930,44.0,11.0
7190,7191,3.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-03-14,WAS,0,0,shot - 3,20400930,44.0,8.0
7192,7193,3.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-14,WAS,0,0,shot - 3,20400930,28.0,7.0
7193,7194,3.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-14,WAS,0,0,shot - 3,20400930,57.36400000000001,5.0
7194,7195,3.0,0.0,2004-05,0.0,Left Side(L),Left Corner,2005-03-14,WAS,0,0,shot - 3,20400930,42.0,3.0
7195,7196,4.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-14,WAS,0,0,shot - 3,20400930,45.0,8.0
7196,7197,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-14,WAS,0,shot - 55,0,20400930,46.0,7.0
7198,7199,4.0,0.0,2004-05,0.0,Right Side(R),Right Corner,2005-03-14,WAS,0,shot - 36,0,20400930,42.0,4.0
7199,7200,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-14,WAS,0,0,shot - 3,20400930,47.0,3.0
7202,7203,1.0,0.0,2004-05,0.0,Right Side(R),Right Corner,2005-03-15,PHI,0,0,shot - 3,20400937,49.2,8.0
7203,7204,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-15,PHI,0,0,shot - 4,20400937,20.0,6.0
7205,7206,1.0,0.0,2004-05,1.0,Center(C),Penalty Spot,2005-03-15,PHI,0,shot - 17,0,20400937,47.0,3.0
7207,7208,1.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-15,PHI,0,0,shot - 3,20400937,25.0,1.0
7208,7209,1.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-15,PHI,0,shot - 33,0,20400937,61.2,0.0
7209,7210,2.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-15,PHI,0,shot - 39,0,20400937,20.0,4.0
7210,7211,3.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-15,PHI,0,shot - 23,0,20400937,35.0,10.0
7211,7212,3.0,0.0,2004-05,0.0,Right Side(R),Right Corner,2005-03-15,PHI,0,0,shot - 3,20400937,42.0,10.0
7213,7214,3.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-03-15,PHI,0,shot - 36,0,20400937,45.0,3.0
7214,7215,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-15,PHI,0,0,shot - 3,20400937,47.0,4.0
7215,7216,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-17,MIA,0,shot - 39,0,20400954,20.0,10.0
7216,7217,1.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-17,MIA,0,0,shot - 3,20400954,45.0,10.0
7217,7218,1.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-17,MIA,0,0,shot - 3,20400954,44.0,8.0
7218,7219,1.0,0.0,2004-05,0.0,Left Side Center(LC),U,2005-03-17,MIA,0,shot - 36,0,20400954,44.0,4.0
7219,7220,1.0,0.0,2004-05,1.0,Left Side(L),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,61.2,1.0
7220,7221,2.0,0.0,2004-05,0.0,Left Side Center(LC),Mid Range,2005-03-17,MIA,0,shot - 15,0,20400954,37.0,11.0
7221,7222,2.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-17,MIA,0,0,shot - 1,20400954,20.0,8.0
7222,7223,2.0,0.0,2004-05,1.0,Right Side Center(RC),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,40.0,8.0
7225,7226,2.0,0.0,2004-05,0.0,Left Side(L),Goal Line,2005-03-17,MIA,0,0,shot - 3,20400954,60.2,2.0
7227,7228,3.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,37.2,11.0
7228,7229,3.0,0.0,2004-05,0.0,Left Side Center(LC),Mid Range,2005-03-17,MIA,0,shot - 45,0,20400954,38.0,9.0
7229,7230,3.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-17,MIA,0,shot - 39,0,20400954,20.0,8.0
7230,7231,3.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-17,MIA,0,shot - 18,0,20400954,45.0,4.0
7231,7232,3.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,39.0,3.0
7233,7234,4.0,0.0,2004-05,0.0,Left Side Center(LC),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,44.2,9.0
7234,7235,4.0,0.0,2004-05,0.0,Left Side Center(LC),Mid Range,2005-03-17,MIA,0,0,shot - 3,20400954,40.0,7.0
7237,7238,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-17,MIA,0,shot - 23,0,20400954,45.0,1.0
7239,7240,3.0,0.0,2004-05,0.0,Center(C),U,2005-03-18,IND,0,0,shot - 3,20400960,38.0,101.64
7240,7241,2.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-18,IND,0,shot - 36,0,20400960,54.7,11.0
7241,7242,2.0,0.0,2004-05,0.0,Left Side Center(LC),Mid Range,2005-03-18,IND,0,0,shot - 3,20400960,39.0,8.0
7242,7243,2.0,0.0,2004-05,1.0,Center(C),Mid Range,2005-03-18,IND,0,shot - 36,0,20400960,42.0,6.0
7243,7244,2.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-18,IND,0,0,shot - 4,20400960,21.0,5.0
7244,7245,3.0,0.0,2004-05,0.0,Right Side Center(RC),U,2005-03-18,IND,0,0,shot - 3,20400960,37.0,11.0
7246,7247,3.0,0.0,2004-05,0.0,Left Side Center(LC),U,2005-03-18,IND,0,0,shot - 3,20400960,59.86400000000001,55.64
7248,7249,3.0,0.0,2004-05,1.0,Center(C),Penalty Spot,2005-03-18,IND,0,shot - 13,0,20400960,44.0,48.64
7249,7250,3.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-18,IND,0,0,shot - 3,20400960,46.0,2.0
7250,7251,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-18,IND,0,0,shot - 3,20400960,45.0,0.0
7251,7252,4.0,0.0,2004-05,1.0,Center(C),Mid Range,2005-03-18,IND,0,shot - 32,0,20400960,39.0,0.0
7253,7254,1.0,0.0,2004-05,0.0,Center(C),Mid Range,2005-03-20,SEA,1,shot - 40,0,20400984,35.0,17.0
7254,7255,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-20,SEA,1,shot - 18,0,20400984,20.0,9.0
7255,7256,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-20,SEA,1,shot - 39,0,20400984,20.0,7.0
7256,7257,1.0,75.8,2004-05,1.0,Left Side(L),Mid Range,2005-03-20,SEA,1,0,shot - 3,20400984,61.7,7.0
7257,7258,1.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-20,SEA,1,0,shot - 3,20400984,28.0,6.0
7258,7259,1.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-20,SEA,1,shot - 52,0,20400984,21.7,2.0
7259,7260,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-20,SEA,1,shot - 12,0,20400984,20.0,2.0
7261,7262,2.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-20,SEA,1,0,shot - 3,20400984,25.0,3.0
7262,7263,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-20,SEA,1,shot - 39,0,20400984,36.2,9.0
7264,7265,4.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-20,SEA,1,0,shot - 3,20400984,44.0,8.0
7266,7267,4.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-20,SEA,1,shot - 36,0,20400984,45.0,86.64
7267,7268,4.0,0.0,2004-05,1.0,Left Side(L),U,2005-03-20,SEA,1,0,shot - 3,20400984,33.0,5.0
7268,7269,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-20,SEA,1,shot - 36,0,20400984,46.0,4.0
7269,7270,4.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-20,SEA,1,0,shot - 3,20400984,72.2,2.0
7270,7271,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-20,SEA,1,shot - 17,0,20400984,46.0,1.0
7271,7272,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-20,SEA,1,shot - 4,0,20400984,49.7,1.0
7272,7273,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-20,SEA,1,shot - 9,0,20400984,44.0,0.0
7274,7275,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-20,SEA,1,0,shot - 3,20400984,45.0,0.0
7275,7276,1.0,0.0,2004-05,1.0,Right Side(R),Mid Range,2005-03-22,UTA,0,0,shot - 3,20400994,38.0,11.0
7276,7277,1.0,0.0,2004-05,0.0,Right Side Center(RC),Mid Range,2005-03-22,UTA,0,shot - 23,0,20400994,51.2,10.0
7279,7280,1.0,0.0,2004-05,1.0,Left Side(L),Mid Range,2005-03-22,UTA,0,shot - 15,0,20400994,37.0,3.0
7280,7281,2.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 20,0,20400994,50.2,44.64
7281,7282,2.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,shot - 36,0,20400994,44.0,5.0
7282,7283,2.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,shot - 42,0,20400994,44.0,4.0
7283,7284,2.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 55,0,20400994,43.0,3.0
7284,7285,2.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,shot - 37,0,20400994,44.0,2.0
7285,7286,2.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 36,0,20400994,45.0,0.0
7286,7287,3.0,27.8,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,0,shot - 3,20400994,46.0,7.0
7287,7288,3.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 25,0,20400994,39.364,7.0
7288,7289,3.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,shot - 30,0,20400994,41.7,3.0
7289,7290,3.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 13,0,20400994,44.0,63.64
7290,7291,3.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 18,0,20400994,40.2,0.0
7291,7292,3.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-22,UTA,0,0,shot - 3,20400994,26.0,0.0
7293,7294,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-22,UTA,0,shot - 36,0,20400994,44.0,9.0
7294,7295,4.0,0.0,2004-05,0.0,Center(C),U,2005-03-22,UTA,0,shot - 39,0,20400994,20.0,8.0
7295,7296,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-22,UTA,0,shot - 39,0,20400994,20.0,8.0
7297,7298,4.0,0.0,2004-05,1.0,Right Side Center(RC),Mid Range,2005-03-22,UTA,0,shot - 13,0,20400994,41.0,7.0
7298,7299,4.0,0.0,2004-05,0.0,Right Side Center(RC),U,2005-03-22,UTA,0,0,shot - 3,20400994,44.0,56.2
7299,7300,4.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-22,UTA,0,0,shot - 4,20400994,20.0,120.7616
7300,7301,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-22,UTA,0,0,shot - 3,20400994,48.0,0.0
7301,7302,1.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-24,DEN,0,shot - 2,0,20401009,36.2,10.0
7302,7303,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-24,DEN,0,0,shot - 1,20401009,20.0,9.0
7303,7304,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-24,DEN,0,shot - 46,0,20401009,20.0,9.0
7304,7305,1.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-24,DEN,0,0,shot - 3,20401009,32.0,105.64
7305,7306,2.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-24,DEN,0,shot - 38,0,20401009,48.2,10.0
7306,7307,2.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-24,DEN,0,shot - 50,0,20401009,20.0,9.0
7307,7308,2.0,0.0,2004-05,1.0,Right Side(R),Goal Line,2005-03-24,DEN,0,0,shot - 3,20401009,29.0,7.0
7308,7309,2.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-24,DEN,0,0,shot - 3,20401009,44.0,6.0
7309,7310,2.0,0.0,2004-05,0.0,Right Side(R),Mid Range,2005-03-24,DEN,0,0,shot - 3,20401009,56.7,1.0
7310,7311,3.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-03-24,DEN,0,0,shot - 3,20401009,51.0,5.0
7313,7314,4.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-24,DEN,0,0,shot - 3,20401009,44.0,8.0
7315,7316,1.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-27,PHI,1,shot - 24,0,20401035,28.2,2.0
7316,7317,2.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-27,PHI,1,shot - 51,0,20401035,45.0,58.2
7317,7318,2.0,0.0,2004-05,1.0,Center(C),Penalty Spot,2005-03-27,PHI,1,0,shot - 3,20401035,46.0,7.0
7318,7319,2.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-27,PHI,1,shot - 36,0,20401035,47.0,101.64
7319,7320,2.0,0.0,2004-05,1.0,U,Penalty Spot,2005-03-27,PHI,1,0,shot - 3,20401035,47.0,0.0
7320,7321,2.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-03-27,PHI,1,0,shot - 3,20401035,45.0,0.0
7323,7324,3.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-27,PHI,1,shot - 52,0,20401035,42.864,6.0
7324,7325,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-27,PHI,1,0,shot - 4,20401035,20.0,4.0
7326,7327,4.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-27,PHI,1,shot - 56,0,20401035,45.0,92.64
7327,7328,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-27,PHI,1,shot - 14,0,20401035,60.86400000000001,9.0
7328,7329,4.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-27,PHI,1,shot - 39,0,20401035,20.0,9.0
7329,7330,4.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-27,PHI,1,0,shot - 4,20401035,20.0,6.0
7330,7331,4.0,0.0,2004-05,0.0,Right Side(R),Goal Line,2005-03-27,PHI,1,0,shot - 3,20401035,30.0,5.0
7331,7332,4.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-27,PHI,1,0,shot - 3,20401035,45.0,4.0
7332,7333,4.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-27,PHI,1,0,shot - 4,20401035,20.0,4.0
7334,7335,4.0,0.0,2004-05,0.0,Right Side Center(RC),U,2005-03-27,PHI,1,shot - 23,0,20401035,45.0,1.0
7335,7336,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-27,PHI,1,shot - 7,0,20401035,47.0,0.0
7336,7337,1.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-29,NYK,1,shot - 32,0,20401051,33.364000000000004,107.64
7337,7338,1.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-29,NYK,1,shot - 11,0,20401051,45.0,9.0
7338,7339,1.0,0.0,2004-05,0.0,Left Side(L),Left Corner,2005-03-29,NYK,1,shot - 36,0,20401051,44.0,8.0
7339,7340,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-29,NYK,1,shot - 55,0,20401051,20.0,7.0
7341,7342,1.0,0.0,2004-05,0.0,Mid Ground(MG),Penalty Spot,2005-03-29,NYK,1,0,shot - 3,20401051,60.0,0.0
7342,7343,2.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-29,NYK,1,shot - 12,0,20401051,20.0,5.0
7343,7344,2.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-29,NYK,1,shot - 31,0,20401051,36.7,2.0
7344,7345,2.0,0.0,2004-05,1.0,Left Side(L),Goal Line,2005-03-29,NYK,1,0,shot - 3,20401051,28.0,1.0
7345,7346,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-29,NYK,1,shot - 4,0,20401051,20.0,115.64
7346,7347,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-29,NYK,1,shot - 39,0,20401051,20.0,5.0
7347,7348,3.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-29,NYK,1,0,shot - 3,20401051,44.0,4.0
7348,7349,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-03-29,NYK,1,0,shot - 4,20401051,20.0,3.0
7349,7350,3.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-29,NYK,1,0,shot - 3,20401051,33.0,2.0
7350,7351,3.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-29,NYK,1,shot - 39,0,20401051,47.0,95.7616
7351,7352,4.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-29,NYK,1,shot - 52,0,20401051,45.0,7.0
7352,7353,4.0,0.0,2004-05,1.0,Left Side Center(LC),Mid Range,2005-03-29,NYK,1,0,shot - 3,20401051,45.7,0.0
7353,7354,1.0,0.0,2004-05,1.0,Left Side Center(LC),Penalty Spot,2005-03-31,MIN,1,shot - 53,0,20401065,45.0,108.2
7354,7355,1.0,0.0,2004-05,0.0,Left Side(L),Goal Line,2005-03-31,MIN,1,0,shot - 3,20401065,31.0,10.0
7355,7356,1.0,0.0,2004-05,0.0,Center(C),Goal Line,2005-03-31,MIN,1,shot - 36,0,20401065,26.0,6.0
7356,7357,1.0,0.0,2004-05,0.0,Right Side Center(RC),Penalty Spot,2005-03-31,MIN,1,shot - 31,0,20401065,45.0,5.0
7357,7358,1.0,0.0,2004-05,0.0,Right Side Center(RC),U,2005-03-31,MIN,1,0,shot - 3,20401065,46.0,32.64
7359,7360,3.0,0.0,2004-05,0.0,Left Side(L),Mid Range,2005-03-31,MIN,1,shot - 8,0,20401065,53.2,11.0
7361,7362,3.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-31,MIN,1,shot - 9,0,20401065,46.0,6.0
7363,7364,3.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-03-31,MIN,1,shot - 39,0,20401065,20.0,2.0
7365,7366,4.0,0.0,2004-05,0.0,Left Side(L),Left Corner,2005-03-31,MIN,1,shot - 5,0,20401065,68.2,9.0
7366,7367,4.0,0.0,2004-05,1.0,Center(C),Goal Line,2005-03-31,MIN,1,shot - 44,0,20401065,29.0,7.0
7367,7368,4.0,0.0,2004-05,0.0,Left Side Center(LC),Penalty Spot,2005-03-31,MIN,1,shot - 25,0,20401065,46.707029,3.0
7368,7369,4.0,0.0,2004-05,1.0,Right Side Center(RC),Penalty Spot,2005-03-31,MIN,1,0,shot - 3,20401065,45.0,3.0
7369,7370,3.0,0.0,2004-05,0.0,Left Side Center(LC),U,2005-04-02,SAS,0,shot - 51,0,20401082,45.0,5.0
7371,7372,1.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-04-02,SAS,0,shot - 26,0,20401082,22.0,71.64
7372,7373,1.0,0.0,2004-05,0.0,Center(C),Penalty Spot,2005-04-02,SAS,0,shot - 54,0,20401082,44.0,0.0
7373,7374,2.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-04-02,SAS,0,0,shot - 4,20401082,21.0,6.0
7374,7375,2.0,0.0,2004-05,1.0,Center(C),U,2005-04-02,SAS,0,0,shot - 4,20401082,21.0,97.64
7375,7376,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-04-02,SAS,0,shot - 46,0,20401082,53.7,11.0
7377,7378,3.0,0.0,2004-05,0.0,Center(C),Goal Area,2005-04-02,SAS,0,0,shot - 4,20401082,20.0,8.0
7378,7379,3.0,0.0,2004-05,1.0,Center(C),Goal Area,2005-04-02,SAS,0,shot - 39,0,20401082,20.0,1.0
